,mst_id,det_id,date,dtv,values,weekday,day_type,yeartime
82088,4014,4014013,2019-10-19,17640,"[0.007653061224489796, 0.0045351473922902496, 0.0031746031746031746, 0.0035147392290249433, 0.004195011337868481, 0.010770975056689343, 0.019727891156462583, 0.027154195011337867, 0.047448979591836735, 0.0701814058956916, 0.08089569160997732, 0.07324263038548753, 0.07874149659863945, 0.06740362811791384, 0.06972789115646258, 0.06405895691609978, 0.07573696145124717, 0.07210884353741497, 0.0633219954648526, 0.05487528344671202, 0.037244897959183676, 0.02261904761904762, 0.02256235827664399, 0.019104308390022674]",5,2.0,3.0
82089,4014,4014013,2019-10-18,23022,"[0.002519329337155764, 0.0009990443923203892, 0.0008252975414820606, 0.0010424811050299713, 0.0036052471548953177, 0.040309269394492225, 0.07362522804274173, 0.08053166536356529, 0.07041091130223265, 0.05876987229606463, 0.0569020936495526, 0.06485101207540614, 0.06841282251759187, 0.03431500304056989, 0.06593692989314569, 0.061202328207801235, 0.06172356876031622, 0.06697941099817566, 0.06033359395360959, 0.045434801494222916, 0.02945009121709669, 0.021674919642081486, 0.017809052210928676, 0.012336026409521328]",4,1.0,3.0
82090,4014,4014013,2019-10-17,23328,"[0.0014146090534979425, 0.0007287379972565158, 0.00038580246913580245, 0.0006430041152263374, 0.0030864197530864196, 0.04029492455418381, 0.08191872427983539, 0.07733196159122085, 0.07553155006858711, 0.06588648834019205, 0.05246913580246913, 0.04972565157750343, 0.05727023319615912, 0.06172839506172839, 0.0696159122085048, 0.06455761316872428, 0.05868484224965707, 0.057055898491083674, 0.05945644718792867, 0.04513888888888889, 0.02760631001371742, 0.02199074074074074, 0.01838991769547325, 0.009087791495198902]",3,1.0,3.0
82091,4014,4014013,2019-10-16,21864,"[0.002058177826564215, 0.0007775338455909257, 0.0007317965605561653, 0.0005488474204171241, 0.0037504573728503474, 0.04367910720819612, 0.08456824002927187, 0.0854372484449323, 0.07615257958287595, 0.06471825832418587, 0.05657702158799854, 0.05890962312477131, 0.05698865715331138, 0.06110501280643981, 0.06952067325283572, 0.06398646176362971, 0.057720453713867546, 0.05598243688254665, 0.05291803878521771, 0.03686425173801683, 0.02849432857665569, 0.020215879985364067, 0.011159897548481523, 0.007135016465422613]",2,1.0,3.0
82092,4014,4014013,2019-10-15,22697,"[0.001718288760629158, 0.0007049389787196546, 0.00048464554786976254, 0.0007049389787196546, 0.003128166718068467, 0.044499273031678194, 0.08199321496232982, 0.08133233466978014, 0.07410671013790368, 0.06212274749966956, 0.05242983654227431, 0.05159272150504472, 0.05820152443054148, 0.06194651275498965, 0.06507467947305812, 0.06551526633475789, 0.06291580385072917, 0.06472220998369829, 0.05758470282416178, 0.04546856412741772, 0.028770322068995904, 0.017359122350971493, 0.011190906287174517, 0.006432568180816848]",1,1.0,3.0
82093,4014,4014013,2019-10-14,22616,"[0.001901308807923594, 0.000619030774672798, 0.0005305978068623983, 0.0011054120976299964, 0.004952246197382384, 0.04594092677750265, 0.08241952599929253, 0.08029713477184294, 0.07596391934913335, 0.06694375663247258, 0.05827732578705341, 0.052661832331093034, 0.055093738945879024, 0.059913335691545805, 0.05929430491687301, 0.0636717368234878, 0.06990626105412098, 0.0620799434029006, 0.05319243013795543, 0.04227095861337107, 0.0318800848956491, 0.01578528475415635, 0.008666430845419171, 0.006632472585779979]",0,1.0,3.0
82094,4014,4014013,2019-10-13,15862,"[0.012608750472828143, 0.008700037826251419, 0.005106543941495398, 0.003971756398940865, 0.0036565376371201614, 0.005169587693859538, 0.00617828773168579, 0.009015256588072122, 0.02540663220274871, 0.04381540789307779, 0.06090026478375993, 0.07142857142857142, 0.0769764216366158, 0.07766990291262135, 0.07949817173118144, 0.08201992182574706, 0.07546337157987644, 0.07086117765729416, 0.07830034043626277, 0.07010465262892447, 0.06260244609759173, 0.04160887656033287, 0.019921825747068467, 0.009015256588072122]",6,2.0,3.0
82095,4014,4014013,2019-10-12,18065,"[0.007251591475228342, 0.00603376695267091, 0.00249100470523111, 0.002878494326044838, 0.0051480763908109605, 0.009576529200110711, 0.016828120675339054, 0.025629670633822307, 0.04467201771381124, 0.06443398837531138, 0.0736783836147246, 0.07500691945751453, 0.07738721284251315, 0.07655687794076944, 0.06703570440077498, 0.07484085247716579, 0.07318018267367839, 0.06692499308054249, 0.06066980348740659, 0.05939662330473291, 0.04240243564904511, 0.025463603653473568, 0.025020758372543594, 0.017492388596734017]",5,1.0,3.0
82096,4014,4014013,2019-10-11,23409,"[0.0029903028749626213, 0.0011961211499850485, 0.0007689350249903883, 0.0011961211499850485, 0.00546798239993165, 0.03878850014951515, 0.07710709556153617, 0.07766243752402922, 0.07223717373659704, 0.06258276731171772, 0.06275364176171558, 0.07121192703660985, 0.06501772822418728, 0.0680080310991499, 0.06437694903669529, 0.049980776624375244, 0.04955359049938058, 0.04515357341193558, 0.053868170361826645, 0.04592250843692597, 0.029903028749626213, 0.02114571318723568, 0.020077747874749027, 0.013029176812337135]",4,2.0,3.0
82097,4014,4014013,2019-10-10,24189,"[0.0018190086402910413, 0.0007441398983008806, 0.0009095043201455207, 0.001322915374757121, 0.004836909338955724, 0.037496382653272146, 0.07672909173591302, 0.08082186117656787, 0.07553019967753938, 0.06217702261358469, 0.05370209599404688, 0.05217247509198396, 0.0585390053330026, 0.06267311587911861, 0.06887428169829261, 0.06800611848360825, 0.0585390053330026, 0.058042912067468685, 0.055190375790648644, 0.04547521600727603, 0.030054983670263342, 0.021001281574269295, 0.015999007813468934, 0.009343089834222168]",3,1.0,3.0
82098,4014,4014013,2019-10-09,22585,"[0.002258135930927607, 0.0007084348018596414, 0.0008412663272083241, 0.0009740978525570068, 0.006021695815806951, 0.04294885986274076, 0.0837724153199026, 0.0804073500110693, 0.07314589329200796, 0.05415098516714634, 0.050121762231569625, 0.053398273190170466, 0.06017268098295329, 0.06429045826876245, 0.06654859419969006, 0.0654859419969006, 0.06486606154527341, 0.06632720832410892, 0.05118441443435909, 0.038122647775071954, 0.0274518485720611, 0.021208766880673014, 0.017090989594863847, 0.008501217622315696]",2,1.0,2.0
82099,4014,4014013,2019-10-08,22963,"[0.0025258023777381005, 0.0009145146540086226, 0.0010016112877237295, 0.0011758045551539433, 0.0053564429734790754, 0.04315638200583547, 0.080651482820189, 0.08060793450333145, 0.07734181073901494, 0.06262247964116187, 0.05761442320254322, 0.052911204981927445, 0.05709184340025258, 0.05931280755998781, 0.062448286373731655, 0.06601924835605104, 0.06379828419631581, 0.06214344815572878, 0.04550799111614336, 0.048338631711884336, 0.029264468928275923, 0.01850803466446022, 0.014196751295562426, 0.007490310499499195]",1,2.0,2.0
82100,4014,4014013,2019-10-07,23551,"[0.006708844635047344, 0.003906415863445289, 0.0027599677296080848, 0.0027175066876141143, 0.007133455054987049, 0.04679206827735553, 0.07825570039488769, 0.07698186913506858, 0.06717336843446138, 0.06539000467071462, 0.06335187465500404, 0.05914823149760095, 0.060804212135365805, 0.06377648507494374, 0.06322449152902213, 0.05770455606980595, 0.0618232771432211, 0.06186573818521506, 0.047471444949259055, 0.04038045093626597, 0.027684599380068786, 0.017281644091546006, 0.010190650078552927, 0.007473143390938813]",0,1.0,2.0
82101,4014,4014013,2019-10-06,16847,"[0.017688609247937317, 0.009794028610435093, 0.0061138481628776635, 0.006232563661185968, 0.005757701667952751, 0.00771650739003977, 0.007301003145960705, 0.01056567934943907, 0.020419065709028315, 0.03971033418412774, 0.05929839140499792, 0.06582774381195465, 0.07538434142577313, 0.08612809402267466, 0.0842286460497418, 0.08440671929720425, 0.08327892206327536, 0.08114204309372589, 0.06838012702558319, 0.05971389564907699, 0.04612097109277616, 0.030747314061850776, 0.02398053065827744, 0.0200629192141034]",6,3.0,1.0
82102,4014,4014013,2019-10-05,17092,"[0.015036274280365082, 0.00901006318745612, 0.005850690381465013, 0.004914579920430611, 0.005148607535689211, 0.010589749590451673, 0.01369061549262813, 0.020418909431312894, 0.037151883922302835, 0.05704423121928388, 0.07810671659255793, 0.08910601450971214, 0.0925579218347765, 0.0889304937982682, 0.04996489585771121, 0.06424058038848585, 0.06611280131055465, 0.06476714252281769, 0.061139714486309386, 0.04721507137842265, 0.03785396676807863, 0.031008659021764567, 0.025626023870816757, 0.024514392698338404]",5,1.0,1.0
82103,4014,4014013,2019-10-04,21655,"[0.0073885938582313555, 0.0044331563149388135, 0.0023551142923112444, 0.0023089355806972986, 0.0037404756407296235, 0.019441237589471253, 0.041653197875779265, 0.05356730547217733, 0.05813899792195798, 0.0636804433156315, 0.06515816208727776, 0.06571230662664512, 0.07139228815516047, 0.07009928422996999, 0.07037635649965365, 0.07120757330870468, 0.06751327637958901, 0.06561994920341722, 0.05749249595936273, 0.04022165781574694, 0.03287924266912953, 0.024105287462479797, 0.022673747402447472, 0.018840914338489955]",4,1.0,1.0
82104,4014,4014013,2019-10-03,14389,"[0.015219959691430954, 0.00896518173604837, 0.005003822364306067, 0.00472583223295573, 0.0051428174299812356, 0.008061713809159776, 0.012370560845089999, 0.015567447355618876, 0.024532629091667247, 0.046910834665369376, 0.06365974007922719, 0.06643964139273056, 0.06657863645840573, 0.06435471540760303, 0.07005351310028494, 0.07206894155257489, 0.07637778858850511, 0.07748974911390645, 0.08360553200361387, 0.06901105010772117, 0.047327819862394885, 0.03586072694419348, 0.035652234345680725, 0.025019111821530337]",3,2.0,4.0
82105,4014,4014013,2019-10-02,23738,"[0.0048866795854747664, 0.0038756424298592974, 0.002106327407532227, 0.001727188474176426, 0.005307945066981212, 0.03808239952818266, 0.07515376190074985, 0.0740584716488331, 0.07544864773780437, 0.06706546465582611, 0.05767124441823237, 0.05775549751453366, 0.06297918948521358, 0.06816075490774286, 0.06773948942623642, 0.06120987446288651, 0.05093099671412924, 0.04869828966214508, 0.049625073721459266, 0.037576880950374925, 0.032942960653804025, 0.023843626253264808, 0.017482517482517484, 0.015671075912039766]",2,2.0,4.0
82106,4014,4014013,2019-10-01,24593,"[0.005652014800959623, 0.0024397186191192615, 0.0018704509413247671, 0.001545155125442199, 0.005448704916033017, 0.03720570894156874, 0.07575326312365308, 0.07766437604196316, 0.07010124832269345, 0.06164355710974668, 0.05188468263326963, 0.05399910543650632, 0.05639816207864026, 0.059569796283495305, 0.06046435977717236, 0.062334810718497134, 0.059122514536656776, 0.06339202212011548, 0.06054568373114301, 0.0481437807506201, 0.03130972227869719, 0.021550847802220142, 0.016468100679055016, 0.015492213231407311]",1,1.0,4.0
82107,4014,4014014,2019-12-31,5054,"[0.013652552433715869, 0.010091017016224772, 0.00593589236248516, 0.0033636723387415906, 0.007320933913731698, 0.009299564701226752, 0.020182034032449545, 0.025722200237435693, 0.03146022952117135, 0.04847645429362881, 0.05876533438860309, 0.0741986545310645, 0.07518796992481203, 0.07855164226355361, 0.08448753462603878, 0.06865848832607835, 0.06588840522358527, 0.06687772061733281, 0.08053027305104868, 0.06212900672734468, 0.03521962801741195, 0.027700831024930747, 0.030273051048674317, 0.016026909378709934]",1,5.0,4.0
82108,4014,4014014,2019-12-30,7017,"[0.007553085364115719, 0.003847798204360838, 0.0032777540259370103, 0.003135242981331053, 0.003705287159754881, 0.011685905657688471, 0.029927319367250963, 0.04218326920336326, 0.04831124412141941, 0.05201653128117429, 0.06470001425110446, 0.0675502351432236, 0.072823143793644, 0.07154054439219039, 0.07994869602394186, 0.07952116289012398, 0.072823143793644, 0.07040045603534274, 0.061707282314379365, 0.04688613367535984, 0.04075815875730369, 0.02679207638591991, 0.022659256092347157, 0.016246259085079092]",0,5.0,4.0
82109,4014,4014014,2019-12-29,5287,"[0.018725174957442785, 0.009268015888027236, 0.009457159069415548, 0.005674295441649328, 0.0075657272555324385, 0.006998297711367505, 0.012105163608851902, 0.01777945905050123, 0.01967089086438434, 0.02742576130130509, 0.04993379988651409, 0.052203518063173825, 0.07168526574616985, 0.06998297711367506, 0.08208814072252696, 0.08587100435029317, 0.0881407225269529, 0.08795157934556459, 0.0724418384717231, 0.059012672593153015, 0.05144694533762058, 0.04369207490069983, 0.02837147720824664, 0.022508038585209004]",6,2.0,4.0
82110,4014,4014014,2019-12-28,5814,"[0.01238390092879257, 0.009631922944616443, 0.004299965600275198, 0.0041279669762641896, 0.005847953216374269, 0.008083935328517372, 0.01238390092879257, 0.018747850017199863, 0.027003783969728242, 0.0412796697626419, 0.05503955968352253, 0.0627794977640179, 0.07000343997248022, 0.07653938768489853, 0.07567939456484347, 0.07516339869281045, 0.08221534227726178, 0.07585139318885449, 0.07774337805297557, 0.06209150326797386, 0.048675610595115236, 0.03594771241830065, 0.03164774681802546, 0.026831785345717233]",5,2.0,4.0
82111,4014,4014014,2019-12-27,6984,"[0.007875143184421535, 0.005011454753722795, 0.002434135166093929, 0.003436426116838488, 0.003150057273768614, 0.012313860252004582, 0.02577319587628866, 0.035509736540664374, 0.037800687285223365, 0.046105383734249716, 0.062285223367697595, 0.06328751431844215, 0.06858533791523483, 0.08089919816723941, 0.07603092783505154, 0.07789232531500573, 0.07402634593356243, 0.07187857961053837, 0.07144902634593356, 0.053837342497136315, 0.044243986254295535, 0.03221649484536082, 0.024627720504009163, 0.019329896907216496]",4,5.0,4.0
82112,4014,4014014,2019-12-26,4780,"[0.010460251046025104, 0.00899581589958159, 0.004811715481171548, 0.0033472803347280333, 0.0037656903765690376, 0.006485355648535565, 0.008786610878661089, 0.011715481171548118, 0.012552301255230125, 0.0299163179916318, 0.04539748953974895, 0.057322175732217574, 0.07175732217573222, 0.07928870292887029, 0.07092050209205021, 0.08619246861924686, 0.0803347280334728, 0.09518828451882845, 0.08619246861924686, 0.06401673640167364, 0.05, 0.04832635983263598, 0.040376569037656906, 0.02384937238493724]",3,3.0,4.0
82113,4014,4014014,2019-12-25,4346,"[0.03635526921306949, 0.017027151403589506, 0.009664058904739991, 0.006212609295904279, 0.005522319374137137, 0.005522319374137137, 0.009894155545329039, 0.0048320294523699955, 0.014265991716520939, 0.020938794293603312, 0.04164749194661758, 0.0674183156925909, 0.07409111826967327, 0.07800276115968707, 0.07639208467556374, 0.07915324436263231, 0.08214450069028992, 0.08145421076852279, 0.08168430740911183, 0.053842613897837094, 0.054302807179015186, 0.04141739530602853, 0.03244362632305568, 0.02577082374597331]",2,3.0,4.0
82114,4014,4014014,2019-12-24,5210,"[0.012284069097888676, 0.007677543186180422, 0.005182341650671785, 0.004606525911708253, 0.005758157389635317, 0.01055662188099808, 0.015930902111324377, 0.02763915547024952, 0.03013435700575816, 0.045489443378119, 0.061420345489443376, 0.0763915547024952, 0.07120921305182341, 0.08752399232245682, 0.0856046065259117, 0.08349328214971209, 0.06967370441458733, 0.06583493282149712, 0.043570057581573896, 0.03013435700575816, 0.029558541266794625, 0.03838771593090211, 0.050671785028790786, 0.04126679462571977]",1,5.0,4.0
82115,4014,4014014,2019-12-23,7347,"[0.007213828773649109, 0.005444399074452157, 0.0031305294678099903, 0.0031305294678099903, 0.004083299305839118, 0.011705458010072138, 0.030216414863209473, 0.04804682183204029, 0.05607731046685722, 0.06506056893970329, 0.06996052810671022, 0.07554103715802368, 0.07186606778276848, 0.07690213692663672, 0.07322716755138152, 0.07731046685722064, 0.0690077582686811, 0.0620661494487546, 0.057574520212331566, 0.04886348169320811, 0.032394174492990334, 0.022594256158976454, 0.016877637130801686, 0.011705458010072138]",0,5.0,4.0
82116,4014,4014014,2019-12-22,5499,"[0.019639934533551555, 0.015093653391525732, 0.009638116021094744, 0.006182942353155119, 0.006182942353155119, 0.007819603564284416, 0.01309328968903437, 0.012911438443353337, 0.01873067830514639, 0.034551736679396254, 0.05291871249318058, 0.06382978723404255, 0.07092198581560284, 0.07437715948354247, 0.09310783778868885, 0.09165302782324058, 0.08765230041825786, 0.07855973813420622, 0.0707401345699218, 0.052736861247499545, 0.041462084015275506, 0.035279141662120386, 0.02673213311511184, 0.01618476086561193]",6,2.0,4.0
82117,4014,4014014,2019-12-21,7027,"[0.018073146435178596, 0.008823110858118686, 0.008823110858118686, 0.004838480148000569, 0.004553863668706418, 0.009250035577059912, 0.015511598121531236, 0.019638537071296428, 0.030311655044827097, 0.045111711968122956, 0.06389639960153692, 0.06958872918741996, 0.0768464494094208, 0.08396186139177458, 0.07812722356624449, 0.07200796926142024, 0.06773872207200797, 0.07143873630283193, 0.07271951045965562, 0.055784829941653624, 0.041127081258004836, 0.03116550448270955, 0.03116550448270955, 0.01949622883164935]",5,2.0,3.0
